"output_freq","GPS_reference","N31","N2_HS","N2_LS","N1_HS","NC1_LS","BW"
23954,178843,1,11,3304,11,24668,9
23955,184995,1,11,3194,11,24666,9
23956,71868,1,11,8222,11,24666,9
23957,95828,1,11,6166,11,24664,9
23958,135652,1,11,4356,11,24664,9
23959,160303,1,11,3686,11,24662,9
23960,176705,1,11,3344,11,24662,9
23961,181251,1,11,3260,11,24660,9
23962,179715,1,11,3288,11,24660,9
23963,23963,1,11,24658,11,24658,9
23964,147948,1,11,3994,11,24658,9
23965,191720,1,11,3082,11,24656,9
23966,191728,1,11,3082,11,24656,9
23967,167769,1,11,3522,11,24654,9
23968,188427,1,11,3136,11,24654,9
23969,135586,1,11,4358,11,24652,9
23970,184890,1,11,3196,11,24652,9
23971,119855,1,11,4930,11,24650,9
23972,160212,1,11,3688,11,24648,9
23973,187941,1,11,3144,11,24648,9
23974,24646,1,11,23974,11,24646,9
23975,86261,1,11,6850,11,24646,9
23976,182817,1,11,3232,11,24644,9
23977,47954,1,11,12322,11,24644,9
23978,156066,1,11,3786,11,24642,9
23979,71937,1,11,8214,11,24642,9
23980,193600,1,11,3052,11,24640,9
23981,191848,1,11,3080,11,24640,9
23982,172466,1,11,3426,11,24638,9
23983,105029,1,11,5626,11,24638,9
23984,65696,1,11,8994,11,24636,9
23985,184770,1,11,3198,11,24636,9
23986,40454,1,11,14606,11,24634,9
23987,159443,1,11,3706,11,24634,9
23988,73896,1,11,7996,11,24632,9
23989,141634,1,11,4172,11,24632,9
23990,123140,1,11,4798,11,24628,9
23991,190474,1,11,3102,11,24628,9
23992,140953,1,11,4192,11,24628,9
23993,47986,1,11,12314,11,24628,9
23994,167958,1,11,3518,11,24626,9
23995,167965,1,11,3518,11,24626,9
23996,195396,1,11,3024,11,24624,9
23997,191976,1,11,3078,11,24624,9
23998,160043,1,11,3692,11,24622,9
23999,97541,1,11,6058,11,24622,9
24000,196960,1,10,3300,11,24620,9
24001,24001,1,10,27082,11,24620,9
24002,135399,1,11,4364,11,24618,9
24003,142113,1,11,4158,11,24618,9
24004,127786,1,11,4624,11,24616,9
24005,163234,1,11,3620,11,24616,9
24006,135377,1,6,8002,11,24614,9
24007,168049,1,11,3516,11,24612,9
24008,168056,1,11,3516,11,24612,9
24009,184069,1,11,3210,11,24610,9
24010,197225,1,11,2996,11,24610,9
24011,192088,1,11,3076,11,24608,9
24012,178408,1,11,3312,11,24608,9
24013,151737,1,11,3894,11,24606,9
24014,108063,1,11,5468,11,24606,9
24015,184530,1,11,3202,11,24604,9
24016,196832,1,11,3002,11,24604,9
24017,86107,1,11,6862,11,24602,9
24018,73806,1,11,8006,11,24602,9
24019,144114,1,11,4100,11,24600,9
24020,196964,1,11,3000,11,24600,9
24021,168147,1,11,3514,11,24598,9
24022,168154,1,11,3514,11,24598,9
24023,72069,1,11,8198,11,24594,9
24024,171699,1,8,4732,11,24596,9
24025,127069,1,11,4650,11,24594,9
24026,168059,1,11,3516,11,24594,9
24027,192216,1,11,3074,11,24592,9
24028,192224,1,11,3074,11,24592,9
24029,27049,1,5,48058,11,24590,9
24030,135245,1,10,4806,11,24590,9
24031,105182,1,9,6866,11,24588,9
24032,132176,1,9,5464,11,24588,9
24033,152209,1,11,3882,11,24586,9
24034,127459,1,11,4636,11,24586,9
24035,191843,1,11,3080,11,24584,9
24036,168252,1,11,3512,11,24584,9
24037,176171,1,11,3354,11,24582,9
24038,175134,1,11,3374,11,24582,9
24039,120195,1,11,4916,11,24580,9
24040,122900,1,11,4808,11,24580,9
24041,24041,1,11,24578,11,24578,9
24042,73734,1,11,8014,11,24578,9
24043,192344,1,11,3072,11,24576,9
24044,192352,1,11,3072,11,24576,9
24045,184305,1,11,3206,11,24574,9
24046,135157,1,11,4372,11,24574,9
24047,48094,1,11,12286,11,24572,9
24048,196576,1,11,3006,11,24572,9
24049,168343,1,11,3510,11,24570,9
24050,194250,1,11,3042,11,24570,9
24051,96204,1,11,6142,11,24568,9
24052,171962,1,11,3436,11,24566,9
24053,62107,1,11,9514,11,24566,9
24054,184414,1,6,5874,11,24564,9
24055,173995,1,6,6226,11,24564,9
24056,98248,1,11,6014,11,24562,9
24057,135091,1,11,4374,11,24562,9
24058,192464,1,11,3070,11,24560,9
24059,192472,1,11,3070,11,24560,9
24060,184185,1,11,3208,11,24558,9
24061,72183,1,11,8186,11,24558,9
24062,199079,1,11,2968,11,24556,9
24063,168441,1,11,3508,11,24556,9
24064,196432,1,11,3008,11,24554,9
24065,61385,1,11,9626,11,24554,9
24066,195393,1,11,3024,11,24552,9
24067,167772,1,11,3522,11,24552,9
24068,150425,1,11,3928,11,24550,9
24069,174305,1,11,3390,11,24550,9
24070,187340,1,11,3154,11,24548,9
24071,48142,1,11,12274,11,24548,9
24072,147276,1,11,4012,11,24546,9
24073,85911,1,11,6878,11,24546,9
24074,192592,1,11,3068,11,24544,9
24075,192600,1,11,3068,11,24544,9
24076,168532,1,11,3506,11,24542,9
24077,168539,1,11,3506,11,24542,9
24078,180585,1,11,3272,11,24540,9
24079,162782,1,11,3630,11,24540,9
24080,196304,1,11,3010,11,24538,9
24081,36807,1,11,16054,11,24538,9
24082,96328,1,11,6134,11,24536,9
24083,96332,1,11,6134,11,24536,9
24084,188658,1,11,3132,11,24534,9
24085,139693,1,11,4230,11,24534,9
24086,48172,1,11,12266,11,24532,9
24087,190123,1,11,3108,11,24532,9
24088,165605,1,11,3568,11,24530,9
24089,159445,1,11,3706,11,24530,9
24090,191844,1,11,3080,11,24528,9
24091,192728,1,11,3066,11,24528,9
24092,49052,1,11,12046,11,24526,9
24093,110367,1,11,5354,11,24526,9
24094,171668,1,11,3442,11,24524,9
24095,61310,1,11,9638,11,24524,9
24096,183732,1,11,3216,11,24522,9
24097,72291,1,11,8174,11,24522,9
24098,120490,1,11,4904,11,24520,9
24099,177770,1,11,3324,11,24520,9
24100,197620,1,11,2990,11,24518,9
24101,166829,1,11,3542,11,24518,9
24102,159354,1,11,3708,11,24516,9
24103,168721,1,11,3502,11,24514,9
24104,188902,1,11,3128,11,24514,9
24105,192840,1,11,3064,11,24512,9
24106,192848,1,11,3064,11,24512,9
24107,120535,1,11,4902,11,24510,9
24108,196308,1,11,3010,11,24510,9
24109,144654,1,11,4084,11,24504,9
24110,134794,1,10,4822,11,24508,9
24111,134783,1,9,5358,11,24506,9
24112,134783,1,8,6028,11,24506,9
24113,144678,1,11,4084,11,24504,9
24114,144684,1,11,4084,11,24504,9
24115,159263,1,11,3710,11,24502,9
24116,49004,1,11,12058,11,24502,9
24117,168819,1,11,3500,11,24500,9
24118,194500,1,11,3038,11,24500,9
24119,121129,1,11,4878,11,24498,9
24120,183735,1,11,3216,11,24498,9
24121,192968,1,11,3062,11,24496,9
24122,192976,1,11,3062,11,24496,9
24123,185691,1,11,3182,11,24494,9
24124,107906,1,11,5476,11,24494,9
24125,188175,1,11,3140,11,24492,9
24126,156819,1,11,3768,11,24492,9
24127,162595,1,11,3634,11,24490,9
24128,195920,1,11,3016,11,24490,9
24129,192843,1,11,3064,11,24488,9
24130,122440,1,11,4826,11,24488,9
24131,168917,1,11,3498,11,24486,9
24132,199089,1,11,2968,11,24486,9
24133,48266,1,11,12242,11,24484,9
24134,134662,1,11,4388,11,24484,9
24135,134651,1,5,9654,11,24482,9
24136,134651,1,8,6034,11,24482,9
24137,193096,1,11,3060,11,24480,9
24138,182376,1,11,3240,11,24480,9
24139,24139,1,11,24478,11,24478,9
24140,122390,1,11,4828,11,24478,9
24141,159094,1,11,3714,11,24476,9
24142,48284,1,11,12238,11,24476,9
24143,85659,1,11,6898,11,24474,9
24144,146844,1,11,4024,11,24474,9
24145,191843,1,11,3080,11,24472,9
24146,169022,1,11,3496,11,24472,9
24147,120735,1,11,4894,11,24470,9
24148,120740,1,11,4894,11,24470,9
24149,189627,1,11,3116,11,24468,9
24150,187588,1,11,3150,11,24468,9
24151,24151,1,11,24466,11,24466,9
24152,156988,1,11,3764,11,24466,9
24153,193224,1,11,3058,11,24464,9
24154,193232,1,11,3058,11,24464,9
24155,130437,1,11,4530,11,24462,9
24156,179388,1,11,3294,11,24462,9
24157,177335,1,11,3332,11,24460,9
24158,120790,1,11,4892,11,24460,9
24159,169113,1,11,3494,11,24458,9
24160,195664,1,11,3020,11,24458,9
24161,150812,1,11,3918,11,24456,9
24162,144972,1,11,4076,11,24456,9
24163,24163,1,11,24454,11,24454,9
24164,171178,1,11,3452,11,24454,9
24165,183390,1,11,3222,11,24452,9
24166,48332,1,11,12226,11,24452,9
24167,164775,1,11,3586,11,24450,9
24168,185820,1,11,3180,11,24450,9
24169,193352,1,11,3056,11,24448,9
24170,193360,1,11,3056,11,24448,9
24171,136969,1,11,4314,11,24446,9
24172,102731,1,11,5752,11,24446,9
24173,169211,1,11,3492,11,24444,9
24174,175538,1,11,3366,11,24442,9
24175,117007,1,11,5050,11,24442,9
24176,157144,1,10,4136,11,24440,9
24177,177298,1,10,3666,11,24440,9
24178,171066,1,11,3454,11,24438,9
24179,72537,1,11,8146,11,24438,9
24180,198276,1,11,2980,11,24436,9
24181,48362,1,11,12218,11,24436,9
24182,145318,1,11,4066,11,24434,9
24183,153159,1,11,3858,11,24434,9
24184,193472,1,11,3054,11,24432,9
24185,193480,1,11,3054,11,24432,9
24186,169302,1,11,3490,11,24430,9
24187,169309,1,11,3490,11,24430,9
24188,187457,1,11,3152,11,24428,9
24189,144401,1,11,4092,11,24428,9
24190,166911,1,11,3540,11,24426,9
24191,98187,1,11,6018,11,24426,9
24192,195392,1,11,3024,11,24424,9
24193,160046,1,11,3692,11,24424,9
24194,24422,1,11,24194,11,24422,9
24195,183165,1,11,3226,11,24422,9
24196,199617,1,11,2960,11,24420,9
24197,145182,1,11,4070,11,24420,9
24198,171347,1,6,6322,11,24418,9
24199,134299,1,7,6914,11,24418,9
24200,193600,1,11,3052,11,24416,9
24201,193608,1,11,3052,11,24416,9
24202,157313,1,11,3756,11,24414,9
24203,72609,1,11,8138,11,24414,9
24204,146472,1,11,4034,11,24412,9
24205,184885,1,11,3196,11,24412,9
24206,187957,1,10,3458,11,24410,9
24207,88759,1,5,14646,11,24410,9
24208,181026,1,11,3264,11,24408,9
24209,190857,1,11,3096,11,24408,9
24210,183045,1,11,3228,11,24406,9
24211,134233,1,11,4402,11,24406,9
24212,48808,1,11,12106,11,24404,9
24213,128121,1,11,4612,11,24404,9
24214,169498,1,11,3486,11,24402,9
24215,169505,1,11,3486,11,24402,9
24216,184647,1,11,3200,11,24400,9
24217,193736,1,11,3050,11,24400,9
24218,133199,1,11,4436,11,24398,9
24219,158587,1,11,3726,11,24398,9
24220,197220,1,11,2996,11,24396,9
24221,146697,1,11,4028,11,24396,9
24222,134167,1,11,4404,11,24394,9
24223,24223,1,11,24394,11,24394,9
24224,195136,1,11,3028,11,24392,9
24225,182940,1,11,3230,11,24392,9
24226,181695,1,11,3252,11,24390,9
24227,155745,1,11,3794,11,24390,9
24228,183729,1,11,3216,11,24388,9
24229,169603,1,11,3484,11,24388,9
24230,121930,1,11,4846,11,24386,9
24231,80967,1,11,7298,11,24386,9
24232,193856,1,11,3048,11,24384,9
24233,193864,1,11,3048,11,24384,9
24234,192718,1,11,3066,11,24382,9
24235,109385,1,11,5402,11,24382,9
24236,177974,1,11,3320,11,24380,9
24237,185817,1,11,3180,11,24380,9
24238,72714,1,11,8126,11,24378,9
24239,72717,1,11,8126,11,24378,9
24240,195008,1,11,3030,11,24376,9
24241,152372,1,11,3878,11,24376,9
24242,169694,1,11,3482,11,24374,9
24243,169701,1,11,3482,11,24374,9
24244,178728,1,11,3306,11,24372,9
24245,158418,1,11,3730,11,24372,9
24246,131598,1,11,4490,11,24370,9
24247,121235,1,11,4874,11,24370,9
24248,134024,1,8,6062,11,24368,9
24249,89857,1,8,9042,11,24368,9
24250,190605,1,11,3100,11,24366,9
24251,72753,1,11,8122,11,24366,9
24252,146184,1,11,4042,11,24364,9
24253,48506,1,11,12182,11,24364,9
24254,169597,1,11,3484,11,24362,9
24255,182715,1,11,3234,11,24362,9
24256,175856,1,11,3360,11,24360,9
24257,193865,1,11,3048,11,24360,9
24258,199351,1,6,5434,11,24358,9
24259,103513,1,11,5708,11,24356,9
24260,121780,1,11,4852,11,24356,9
24261,48522,1,11,12178,11,24356,9
24262,171567,1,11,3444,11,24354,9
24263,157071,1,11,3762,11,24354,9
24264,97408,1,11,6066,11,24352,9
24265,194120,1,11,3044,11,24352,9
24266,133463,1,10,4870,11,24350,9
24267,121335,1,5,10714,11,24350,9
24268,145608,1,11,4058,11,24348,9
24269,145614,1,11,4058,11,24348,9
24270,190115,1,11,3108,11,24346,9
24271,169897,1,11,3478,11,24346,9
24272,194752,1,11,3034,11,24344,9
24273,199764,1,11,2958,11,24344,9
24274,72822,1,11,8114,11,24342,9
24275,101425,1,11,5826,11,24342,9
24276,170380,1,11,3468,11,24340,9
24277,133870,1,11,4414,11,24340,9
24278,112634,1,11,5246,11,24338,9
24279,36507,1,11,16186,11,24338,9
24280,194240,1,11,3042,11,24336,9
24281,194248,1,11,3042,11,24336,9
24282,186162,1,11,3174,11,24334,9
24283,85169,1,11,6938,11,24334,9
24284,169988,1,11,3476,11,24332,9
24285,182490,1,11,3238,11,24332,9
24286,182145,1,11,3244,11,24330,9
24287,132193,1,11,4470,11,24330,9
24288,194624,1,11,3036,11,24328,9
24289,97156,1,11,6082,11,24328,9
24290,170282,1,11,3470,11,24326,9
24291,109467,1,11,5398,11,24326,9
24292,145752,1,11,4054,11,24324,9
24293,145758,1,11,4054,11,24324,9
24294,133771,1,6,8098,11,24322,9
24295,133771,1,5,9718,11,24322,9
24296,194368,1,11,3040,11,24320,9
24297,199360,1,11,2964,11,24320,9
24298,170086,1,11,3474,11,24318,9
24299,190491,1,11,3102,11,24318,9
24300,182370,1,11,3240,11,24316,9
24301,115501,1,11,5116,11,24316,9
24302,24314,1,11,24302,11,24314,9
24303,36471,1,11,16202,11,24314,9
24304,198548,1,11,2976,11,24312,9
24305,145830,1,11,4052,11,24312,9
24306,157989,1,10,4114,11,24310,9
24307,171457,1,5,7582,11,24310,9
24308,84872,1,11,6962,11,24308,9
24309,159359,1,11,3708,11,24308,9
24310,157989,1,11,3740,11,24306,9
24311,93173,1,11,6342,11,24306,9
24312,198548,1,11,2976,11,24304,9
24313,194504,1,11,3038,11,24304,9
24314,24314,1,11,24302,11,24302,9
24315,182265,1,11,3242,11,24302,9
24316,182370,1,10,3564,11,24300,9
24317,121585,1,10,5346,11,24300,9
24318,170086,1,11,3474,11,24298,9
24319,24319,1,11,24298,11,24298,9
24320,194368,1,11,3040,11,24296,9
24321,133628,1,11,4422,11,24296,9
24322,72966,1,11,8098,11,24294,9
24323,157911,1,11,3742,11,24294,9
24324,145752,1,11,4054,11,24292,9
24325,151825,1,11,3892,11,24292,9
24326,170282,1,11,3470,11,24290,9
24327,170289,1,11,3470,11,24290,9
24328,194624,1,11,3036,11,24288,9
24329,194632,1,11,3036,11,24288,9
24330,182145,1,11,3244,11,24286,9
24331,24331,1,11,24286,11,24286,9
24332,169988,1,11,3476,11,24284,9
24333,105443,1,11,5604,11,24284,9
24334,186162,1,11,3174,11,24282,9
24335,167205,1,11,3534,11,24282,9
24336,194240,1,11,3042,11,24280,9
24337,121685,1,11,4856,11,24280,9
24338,112634,1,11,5246,11,24278,9
24339,84973,1,11,6954,11,24278,9
24340,170380,1,11,3468,11,24276,9
24341,175134,1,11,3374,11,24276,9
24342,72822,1,11,8114,11,24274,9
24343,133507,1,11,4426,11,24274,9
24344,161458,1,8,5032,11,24272,9
24345,199629,1,10,3256,11,24272,9
24346,190115,1,11,3108,11,24270,9
24347,121735,1,11,4854,11,24270,9
24348,145608,1,11,4058,11,24268,9
24349,157742,1,11,3746,11,24268,9
24350,133925,1,11,4412,11,24266,9
24351,89287,1,11,6618,11,24266,9
24352,97408,1,11,6066,11,24264,9
24353,198156,1,11,2982,11,24264,9
24354,171567,1,11,3444,11,24262,9
24355,170485,1,11,3466,11,24262,9
24356,121780,1,11,4852,11,24260,9
24357,167394,1,11,3530,11,24260,9
24358,199351,1,11,2964,11,24258,9
24359,73077,1,11,8086,11,24258,9
24360,175856,1,11,3360,11,24256,9
24361,194888,1,11,3032,11,24256,9
24362,169597,1,11,3484,11,24254,9
24363,181369,1,11,3258,11,24254,9
24364,146184,1,11,4042,11,24252,9
24365,190490,1,11,3102,11,24252,9
24366,190605,1,11,3100,11,24250,9
24367,143075,1,11,4130,11,24250,9
24368,193984,1,11,3046,11,24248,9
24369,170583,1,11,3464,11,24248,9
24370,131598,1,11,4490,11,24246,9
24371,73113,1,11,8082,11,24246,9
24372,178728,1,11,3306,11,24244,9
24373,48746,1,11,12122,11,24244,9
24374,169694,1,11,3482,11,24242,9
24375,197625,1,11,2990,11,24242,9
24376,195008,1,11,3030,11,24240,9
24377,195016,1,11,3030,11,24240,9
24378,72714,1,11,8126,11,24238,9
24379,24379,1,11,24238,11,24238,9
24380,139357,1,8,5830,11,24236,9
24381,199947,1,7,4644,11,24236,9
24382,192718,1,11,3066,11,24234,9
24383,170681,1,11,3462,11,24234,9
24384,193856,1,11,3048,11,24232,9
24385,126802,1,11,4660,11,24232,9
24386,121930,1,11,4846,11,24230,9
24387,133265,1,11,4434,11,24230,9
24388,183729,1,11,3216,11,24228,9
24389,175653,1,11,3364,11,24228,9
24390,181695,1,11,3252,11,24226,9
24391,24391,1,11,24226,11,24226,9
24392,195136,1,11,3028,11,24224,9
24393,195144,1,11,3028,11,24224,9
24394,134167,1,11,4404,11,24222,9
24395,165517,1,11,3570,11,24222,9
24396,197220,1,11,2996,11,24220,9
24397,187705,1,11,3148,11,24220,9
24398,133199,1,11,4436,11,24218,9
24399,108981,1,11,5422,11,24218,9
24400,184647,1,8,4400,11,24216,9
24401,144287,1,6,7508,11,24216,9
24402,169498,1,11,3486,11,24214,9
24403,24403,1,11,24214,11,24214,9
24404,48808,1,11,12106,11,24212,9
24405,181590,1,11,3254,11,24212,9
24406,183045,1,11,3228,11,24210,9
24407,122035,1,11,4842,11,24210,9
24408,181026,1,11,3264,11,24208,9
24409,197491,1,11,2992,11,24208,9
24410,170870,1,11,3458,11,24206,9
24411,196833,1,11,3002,11,24206,9
24412,146472,1,11,4034,11,24204,9
24413,146478,1,11,4034,11,24204,9
24414,157313,1,11,3756,11,24202,9
24415,60505,1,11,9766,11,24202,9
24416,193600,1,11,3052,11,24200,9
24417,179058,1,11,3300,11,24200,9
24418,137667,1,11,4292,11,24198,9
24419,73257,1,11,8066,11,24198,9
24420,199617,1,11,2960,11,24196,9
24421,48842,1,11,12098,11,24196,9
24422,24422,1,11,24194,11,24194,9
24423,84679,1,11,6978,11,24194,9
24424,195392,1,11,3024,11,24192,9
24425,195400,1,11,3024,11,24192,9
24426,166911,1,11,3540,11,24190,9
24427,157235,1,11,3758,11,24190,9
24428,187457,1,11,3152,11,24188,9
24429,102799,1,11,5748,11,24188,9
24430,169302,1,11,3490,11,24186,9
24431,193227,1,11,3058,11,24186,9
24432,193472,1,11,3054,11,24184,9
24433,160219,1,11,3688,11,24184,9
24434,145318,1,11,4066,11,24182,9
24435,184077,1,11,3210,11,24182,9
24436,198276,1,11,2980,11,24180,9
24437,146622,1,11,4030,11,24180,9
24438,171066,1,11,3454,11,24178,9
24439,171073,1,11,3454,11,24178,9
24440,196430,1,11,3008,11,24176,9
24441,195528,1,11,3022,11,24176,9
24442,175538,1,11,3366,11,24174,9
24443,73329,1,11,8058,11,24174,9
24444,169204,1,11,3492,11,24172,9
24445,60430,1,11,9778,11,24172,9
24446,102731,1,11,5752,11,24172,9
24447,122235,1,11,4834,11,24170,9
24448,193360,1,11,3056,11,24170,9
24449,169017,1,11,3496,11,24168,9
24450,185820,1,11,3180,11,24168,9
24451,150199,1,11,3934,11,24166,9
24452,48332,1,11,12226,11,24166,9
24453,199353,1,11,2964,11,24164,9
24454,171178,1,11,3452,11,24164,9
24455,73365,1,11,8054,11,24162,9
24456,144972,1,11,4076,11,24162,9
24457,199622,1,11,2960,11,24160,9
24458,195664,1,11,3020,11,24160,9
24459,67591,1,11,8742,11,24158,9
24460,120790,1,11,4892,11,24158,9
24461,146766,1,11,4026,11,24156,9
24462,179388,1,11,3294,11,24156,9
24463,24463,1,11,24154,11,24154,9
24464,193232,1,11,3058,11,24154,9
24465,181140,1,11,3262,11,24152,9
24466,156988,1,11,3764,11,24152,9
24467,196305,1,11,3010,11,24150,9
24468,187588,1,11,3150,11,24150,9
24469,48938,1,11,12074,11,24148,9
24470,120740,1,11,4894,11,24148,9
24471,108657,1,11,5438,11,24146,9
24472,169022,1,11,3496,11,24146,9
24473,195784,1,11,3018,11,24144,9
24474,146844,1,11,4024,11,24144,9
24475,132781,1,11,4450,11,24142,9
24476,48284,1,11,12238,11,24142,9
24477,148461,1,11,3980,11,24140,9
24478,122390,1,11,4828,11,24140,9
24479,156897,1,11,3766,11,24138,9
24480,182376,1,11,3240,11,24138,9
24481,171367,1,11,3448,11,24136,9
24482,171374,1,11,3448,11,24136,9
24483,89771,1,11,6582,11,24134,9
24484,134662,1,11,4388,11,24134,9
24485,166913,1,6,6490,11,24132,9
24486,199089,1,7,4664,11,24132,9
24487,122435,1,11,4826,11,24130,9
24488,122440,1,11,4826,11,24130,9
24489,195912,1,11,3016,11,24128,9
24490,195920,1,11,3016,11,24128,9
24491,76399,1,11,7734,11,24126,9
24492,156819,1,11,3768,11,24126,9
24493,129463,1,11,4564,11,24124,9
24494,107906,1,11,5476,11,24124,9
24495,198145,1,11,2982,11,24122,9
24496,192976,1,11,3062,11,24122,9
24497,193094,1,11,3060,11,24120,9
24498,183735,1,11,3216,11,24120,9
24499,24499,1,11,24118,11,24118,9
24500,194500,1,11,3038,11,24118,9
24501,49002,1,11,12058,11,24116,9
24502,49004,1,11,12058,11,24116,9
24503,73509,1,11,8038,11,24114,9
24504,144684,1,11,4084,11,24114,9
24505,196040,1,11,3014,11,24112,9
24506,196048,1,11,3014,11,24112,9
24507,151893,1,11,3890,11,24110,9
24508,132605,1,11,4456,11,24110,9
24509,171563,1,11,3444,11,24108,9
24510,196308,1,11,3010,11,24108,9
24511,136837,1,11,4318,11,24106,9
24512,192848,1,11,3064,11,24106,9
24513,187933,1,11,3144,11,24104,9
24514,188902,1,11,3128,11,24104,9
24515,191217,1,11,3090,11,24102,9
24516,159354,1,11,3708,11,24102,9
24517,73551,1,11,8034,11,24102,9
24518,197620,1,11,2990,11,24100,9
24519,198825,1,11,2972,11,24100,9
24520,120490,1,11,4904,11,24098,9
24521,84343,1,11,7006,11,24098,9
24522,183732,1,11,3216,11,24096,9
24523,196184,1,11,3012,11,24096,9
24524,171668,1,11,3442,11,24094,9
24525,187589,1,11,3150,11,24094,9
24526,49052,1,11,12046,11,24092,9
24527,49054,1,11,12046,11,24092,9
24528,191844,1,11,3080,11,24090,9
24529,122645,1,11,4818,11,24090,9
24530,165605,1,11,3568,11,24088,9
24531,156572,1,11,3774,11,24088,9
24532,48172,1,11,12266,11,24086,9
24533,24533,1,11,24086,11,24086,9
24534,188658,1,11,3132,11,24084,9
24535,189270,1,11,3122,11,24084,9
24536,96328,1,11,6134,11,24082,9
24537,36123,1,11,16358,11,24082,9
24538,196304,1,11,3010,11,24080,9
24539,199090,1,11,2968,11,24080,9
24540,180585,1,11,3272,11,24078,9
24541,132429,1,11,4462,11,24078,9
24542,168532,1,11,3506,11,24076,9
24543,162513,1,11,3636,11,24076,9
24544,192592,1,11,3068,11,24074,9
24545,60185,1,11,9818,11,24074,9
24546,180004,1,9,4012,11,24072,9
24547,49094,1,6,22066,11,24072,9
24548,177973,1,10,3652,11,24070,9
